,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
715,Royal thai cuzco,4.5,"Av. de Brasil, 30, 28020 Madrid, Spain",2.0,thai,28020,40.4577778,-3.6933333,"{'type': 'Point', 'coordinates': [40.4577778, -3.6933333]}",15-25€
716,BAIYOR Thai Restaurante,4.5,"C. de Manuela Malasaña, 37, 28004 Madrid, Spain",1.0,thai,28004,40.4288055,-3.7056218,"{'type': 'Point', 'coordinates': [40.4288055, -3.7056218]}",1-15€
717,Thai Away by Thai Garden 2112,4.6,"Calle del Conde de Cartagena, 15, 28007 Madrid, Spain",2.0,thai,28007,40.40832229999999,-3.6747117,"{'type': 'Point', 'coordinates': [40.40832229999999, -3.6747117]}",15-25€
718,Siam,4.0,"Calle de San Bernardino, 6, 28015 Madrid, Spain",2.0,thai,28015,40.4249382,-3.709803099999999,"{'type': 'Point', 'coordinates': [40.4249382, -3.709803099999999]}",15-25€
719,Gingerboy,4.2,"Calle Murillo, 1, 28010 Plaza de Olavide, Madrid, Spain",2.0,thai,28010,40.4333183,-3.7006965,"{'type': 'Point', 'coordinates': [40.4333183, -3.7006965]}",15-25€
720,Bang Cook Foundation,4.1,"Paseo del General Martínez Campos, 43, 28010 Madrid, Spain",2.0,thai,28010,40.4353581,-3.691574699999999,"{'type': 'Point', 'coordinates': [40.4353581, -3.691574699999999]}",15-25€
721,Tuk Tuk Express Las Tablas,4.0,"Calle Estella, 21, 28050 Madrid, Spain",1.0,thai,28050,40.4971562,-3.6743993,"{'type': 'Point', 'coordinates': [40.4971562, -3.6743993]}",1-15€
722,PadThaiWok Madrid López de Hoyos,4.3,"Calle de López de Hoyos, 106, 28002 Madrid, Spain",2.0,thai,28002,40.4436195,-3.6747136,"{'type': 'Point', 'coordinates': [40.4436195, -3.6747136]}",15-25€
723,Wilbran by Krachai,3.8,"Calle de Orellana, 19, 28004 Madrid, Spain",2.0,thai,28004,40.4260174,-3.6939317,"{'type': 'Point', 'coordinates': [40.4260174, -3.6939317]}",15-25€
724,El Flaco,4.7,"Calle Javier Ferrero, 8, 28002 Madrid, Spain",2.0,thai,28002,40.4483819,-3.6705359,"{'type': 'Point', 'coordinates': [40.4483819, -3.6705359]}",15-25€
725,Thai Emotion - Diamantes de Sal Rosa,5.0,"Calle de Eguilaz, 13 esquina, Calle de Luchana, 12, 28010 Madrid, Spain",2.0,thai,28010,40.4296151,-3.7007235,"{'type': 'Point', 'coordinates': [40.4296151, -3.7007235]}",15-25€
726,SmileThai,3.6,"Calle de Alcalá, 84, 28009 Madrid, Spain",2.0,thai,28009,40.4230229,-3.6793168,"{'type': 'Point', 'coordinates': [40.4230229, -3.6793168]}",15-25€
727,Wicked Thai Food,5.0,"Plaza Mostenses, 1, Mercado de Los Mostenses, 62-64, 28015 Madrid, Spain",2.0,thai,28015,40.4232501,-3.7089173,"{'type': 'Point', 'coordinates': [40.4232501, -3.7089173]}",15-25€
728,Kitchen 154 (Mercado de Vallehermoso),4.6,"Mercado de Vallehermoso, Calle de Vallehermoso, 36, 28015 Madrid, Spain",1.0,thai,28015,40.4341088,-3.7082645,"{'type': 'Point', 'coordinates': [40.4341088, -3.7082645]}",1-15€
729,Oam Thong Thai comfort cuisine,4.3,"Calle Parque Bujaruelo, 15, 28924 Alcorcón, Madrid, Spain",2.0,thai,28924,40.347822,-3.8083829,"{'type': 'Point', 'coordinates': [40.347822, -3.8083829]}",15-25€
730,Art Thai Massage | Thai massage courses in Madrid,4.7,"Plaza de Chueca, 6, 28004 Madrid, Spain",2.0,thai,28004,40.4228641,-3.6977111,"{'type': 'Point', 'coordinates': [40.4228641, -3.6977111]}",15-25€
731,Soi Noodle,4.4,"Calle de Modesto Lafuente, 88, 28003 Madrid, Spain",2.0,thai,28003,40.4458991,-3.695571,"{'type': 'Point', 'coordinates': [40.4458991, -3.695571]}",15-25€
732,Restaurante Saigón by Café Saigón,4.1,"Calle de la Infanta Mercedes, 92, 28020 Madrid, Spain",2.0,thai,28020,40.4631621,-3.693635699999999,"{'type': 'Point', 'coordinates': [40.4631621, -3.693635699999999]}",15-25€
733,Pure Cuisine - Príncipe Pío,3.8,"Paseo de la Florida, 2, 28008 Madrid, Spain",1.0,thai,28008,40.4215507,-3.7197344,"{'type': 'Point', 'coordinates': [40.4215507, -3.7197344]}",1-15€
734,Chalalai Thai Massage,4.9,"C. de Rafael Calvo, 42, 28010 Madrid, Spain",2.0,thai,28010,40.4339778,-3.690434599999999,"{'type': 'Point', 'coordinates': [40.4339778, -3.690434599999999]}",15-25€
