,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
386,Café Berlín,4.3,"C, Costanilla de los Ángeles, 20, 28013 Madrid, Spain",2.0,samba club,28013,40.4195885,-3.707943,"{'type': 'Point', 'coordinates': [40.4195885, -3.707943]}",15-25€
387,Bloco do Baliza,4.8,"metro: La Granja, Calle de San José Artesano, 7, 28108 Alcobendas, Madrid, Spain",2.0,samba club,28108,40.52992,-3.65486,"{'type': 'Point', 'coordinates': [40.52992, -3.65486]}",15-25€
388,Fortuny Restaurant & Club,3.9,"Calle de Fortuny, 34, 28010 Madrid, Spain",3.0,samba club,28010,40.4345348,-3.6899908,"{'type': 'Point', 'coordinates': [40.4345348, -3.6899908]}",15-25€
389,Cambridge Soho Club,4.1,"Plaza de España, 6, 2ª Planta, 28008 Madrid, Spain",2.0,samba club,28008,40.4225603,-3.71184,"{'type': 'Point', 'coordinates': [40.4225603, -3.71184]}",25-50€
390,Nox Club,5.0,"Ronda de Toledo, 11, 28005 Madrid, Spain",2.0,samba club,28005,40.4062167,-3.710104099999999,"{'type': 'Point', 'coordinates': [40.4062167, -3.710104099999999]}",15-25€
391,RIO SAMBA SHOW,0.0,"Calle Fuente Cisneros, 68, 28922 Alcorcón, Madrid, Spain",2.0,samba club,28922,40.3380265,-3.8558399,"{'type': 'Point', 'coordinates': [40.3380265, -3.8558399]}",15-25€
392,Oh My Club Madrid,3.7,"Calle de Rosario Pino, 14, 28020 Madrid, Spain",4.0,samba club,28020,40.46263829999999,-3.6930039,"{'type': 'Point', 'coordinates': [40.46263829999999, -3.6930039]}",15-25€
393,Home Club Apartments Madrid SL,4.0,"Calle de Hermosilla, 21, 28001 Madrid, Spain",2.0,samba club,28001,40.4265716,-3.6857979,"{'type': 'Point', 'coordinates': [40.4265716, -3.6857979]}",1-15€
394,Liberty Supper Club,3.0,"Calle de Juan Bravo, 31, 28006 Madrid, Spain",3.0,samba club,28006,40.4328007,-3.678826,"{'type': 'Point', 'coordinates': [40.4328007, -3.678826]}",15-25€
395,Ocean Rock Bar,4.3,"Calle de San Vicente Ferrer, 27, 28004 Madrid, Spain",1.0,samba club,28004,40.4256298,-3.7034948,"{'type': 'Point', 'coordinates': [40.4256298, -3.7034948]}",15-25€
396,Studio11® La Escuela de Baile,4.8,"Calle Antonia Ruiz Soro, 11, 28028 Madrid, Spain",2.0,samba club,28028,40.438095,-3.6664831,"{'type': 'Point', 'coordinates': [40.438095, -3.6664831]}",15-25€
397,Rotary Club de Madrid,5.0,"Calle del Marqués de la Ensenada, 16, 28004 Madrid, Spain",2.0,samba club,28004,40.4252675,-3.6920496,"{'type': 'Point', 'coordinates': [40.4252675, -3.6920496]}",1-15€
398,The American Women’s Club of Madrid,0.0,"Plaza de la República del Ecuador, 6, 28016 Madrid, Spain",2.0,samba club,28016,40.4554729,-3.677905,"{'type': 'Point', 'coordinates': [40.4554729, -3.677905]}",15-25€
399,Observatorio de Derechos Humanos Samba Martine,0.0,"Calle de los Cañizares, 3, 28012 Madrid, Spain",2.0,samba club,28012,40.4129201,-3.7015657,"{'type': 'Point', 'coordinates': [40.4129201, -3.7015657]}",15-25€
400,Lucy In The Sky Club,4.2,"Calle de San Vicente Ferrer, 55, 28015 Madrid, Spain",2.0,samba club,28015,40.4261175,-3.7078297,"{'type': 'Point', 'coordinates': [40.4261175, -3.7078297]}",15-25€
401,Moby Dick,4.1,"Av. de Brasil, 5, 28020 Madrid, Spain",2.0,samba club,28020,40.4544936,-3.694041399999999,"{'type': 'Point', 'coordinates': [40.4544936, -3.694041399999999]}",15-25€
402,Brunch Club,4.5,"Calle del Barco, 15, 28004 Madrid, Spain",2.0,samba club,28004,40.4216,-3.7028222,"{'type': 'Point', 'coordinates': [40.4216, -3.7028222]}",1-15€
403,ATTACK Fun SX Gay Club,4.2,"Calle del Olivar, 22, 28012 Madrid, Spain",1.0,samba club,28012,40.4108628,-3.7018596,"{'type': 'Point', 'coordinates': [40.4108628, -3.7018596]}",15-25€
404,Madrid Cricket Club,4.7,"Av. Complutense, 28040 Madrid, Spain",2.0,samba club,28040,40.4511382,-3.7280999,"{'type': 'Point', 'coordinates': [40.4511382, -3.7280999]}",1-15€
405,Spanish club,4.9,"Calle del Monte Esquinza, 28, 28010 Madrid, Spain",2.0,samba club,28010,40.42907330000001,-3.6918303,"{'type': 'Point', 'coordinates': [40.42907330000001, -3.6918303]}",1-15€
406,David Lloyd Aravaca,4.2,"Calle Vinas de el Pardo, 4, 28023 Madrid, Spain",2.0,samba club,28023,40.47257,-3.76839,"{'type': 'Point', 'coordinates': [40.47257, -3.76839]}",1-15€
407,Giglon,3.7,"Av. del Mediterráneo, 44d, 28007 Madrid, Spain",2.0,samba club,28007,40.4064086,-3.6711453,"{'type': 'Point', 'coordinates': [40.4064086, -3.6711453]}",1-15€
408,Fabrik,4.4,"Av. de la Industria, 82, 28970 Humanes de Madrid, Madrid, Spain",2.0,samba club,28970,40.2654556,-3.8404861,"{'type': 'Point', 'coordinates': [40.2654556, -3.8404861]}",15-25€
