,name,rating,address,price_level,place,type,subtype,CP,latitude,longitude,geometry,price
493,Golf Madrid,0.0,"Ctra. Del Pardo, Km. 1, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4781971,-3.7282769,"{'type': 'Point', 'coordinates': [40.4781971, -3.7282769]}",1-15€
494,Golf La Moraleja,4.4,"Paseo de la Marquesa Viuda de Aldama, 50, 28109 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28109,40.5173214,-3.6171963,"{'type': 'Point', 'coordinates': [40.5173214, -3.6171963]}",1-15€
495,Real Club Puerta de Hierro,4.4,"Av. de Miraflores, s/n, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4599189,-3.7407336,"{'type': 'Point', 'coordinates': [40.4599189, -3.7407336]}",1-15€
496,School Golf Federation of Madrid,4.4,"Carretera de La Coruña, Km 7, Parque Deportivo Puerta de Hierro, 28040 Madrid, Spain",1.0,golf,plan,outdoors,28040,40.464568,-3.751334,"{'type': 'Point', 'coordinates': [40.464568, -3.751334]}",1-15€
497,Madrid Golf Federation,4.4,"Carretera del Pardo, Km 1, Parque Deportivo Puerta de Hierro, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4657592,-3.7517275,"{'type': 'Point', 'coordinates': [40.4657592, -3.7517275]}",1-15€
498,www.golfradical.com,4.1,"Calle Valportillo Primera, 5, 28108 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28108,40.5302179,-3.6541711,"{'type': 'Point', 'coordinates': [40.5302179, -3.6541711]}",1-15€
499,ORENSE GOLF MADRID,5.0,"Calle de Orense, 12, 28020 Madrid, Spain",1.0,golf,plan,outdoors,28020,40.4491602,-3.6951041,"{'type': 'Point', 'coordinates': [40.4491602, -3.6951041]}",1-15€
500,Club de Campo Villa de Madrid,4.2,"Ctra. Castilla, nº 12, 28023 Madrid, Spain",1.0,golf,plan,outdoors,28023,40.44836,-3.759269,"{'type': 'Point', 'coordinates': [40.44836, -3.759269]}",1-15€
501,Golf Somosaguas,4.0,"Av. de Luis García Cereceda, 11, 28223 Pozuelo de Alarcón, Madrid, Spain",1.0,golf,plan,outdoors,28223,40.4062555,-3.8061767,"{'type': 'Point', 'coordinates': [40.4062555, -3.8061767]}",1-15€
502,Golf courses,0.0,"28020 Madrid, Spain",1.0,golf,plan,outdoors,28020,40.4616431,-3.6918318,"{'type': 'Point', 'coordinates': [40.4616431, -3.6918318]}",1-15€
503,Kibel Golf,4.9,"Calle del Alto, s/n, 28100 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28100,40.5200912,-3.5941128,"{'type': 'Point', 'coordinates': [40.5200912, -3.5941128]}",1-15€
504,Mini Golf Par 8000,4.3,"Centro Comercial Palacio de Hielo, Calle de Silvano, 77, CityPlay Planta 2, 28043 Madrid, Spain",1.0,golf,plan,outdoors,28043,40.4632213,-3.6370595,"{'type': 'Point', 'coordinates': [40.4632213, -3.6370595]}",1-15€
505,Golf Santander Acceso C,4.5,"Av. de Ciudad de Santander, s/n, 28660 Boadilla del Monte, Madrid, Spain",1.0,golf,plan,outdoors,28660,40.3946914,-3.8765382,"{'type': 'Point', 'coordinates': [40.3946914, -3.8765382]}",1-15€
506,GREENFEE MADRID. TORNEOS DE GOLF,5.0,"Av. del Sistema Solar, 32, nave 5, 28830 San Fernando de Henares, Madrid, Spain",1.0,golf,plan,outdoors,28830,40.4499438,-3.495213,"{'type': 'Point', 'coordinates': [40.4499438, -3.495213]}",1-15€
507,GOLF SCHOOL BEAMONTE,2.8,"Decathlon Ortega y Gasset, Calle de José Ortega y Gasset, 22, 1ª planta, 28006 Madrid, Spain",1.0,golf,plan,outdoors,28006,40.4300298,-3.6831519,"{'type': 'Point', 'coordinates': [40.4300298, -3.6831519]}",1-15€
508,Leisure and Sports Canal,3.7,"Av. de Filipinas, s/n, 28003 Madrid, Spain",1.0,golf,plan,outdoors,28003,40.4438587,-3.7064776,"{'type': 'Point', 'coordinates': [40.4438587, -3.7064776]}",1-15€
509,Depique | Tienda y Taller de Golf MADRID,4.6,"GOLF OLIVAR DE LA HINOJOSA Avda. de Dublín, S/N Campo de las Naciones, 28042 Madrid, Spain",1.0,golf,plan,outdoors,28042,40.4687034,-3.6094984,"{'type': 'Point', 'coordinates': [40.4687034, -3.6094984]}",1-15€
510,New Madrid Golf Club S.D.,4.1,"Calle Cabo Ortegal, 25, 28290 Madrid, Spain",1.0,golf,plan,outdoors,28290,40.5477778,-3.9163889,"{'type': 'Point', 'coordinates': [40.5477778, -3.9163889]}",1-15€
511,AESGOLF,4.6,"Calle Artesa de Segre, 9A, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4698852,-3.7278374,"{'type': 'Point', 'coordinates': [40.4698852, -3.7278374]}",1-15€
512,Castellana Golf,4.1,"Paseo de la Castellana, 268, 28046 Madrid, Spain",1.0,golf,plan,outdoors,28046,40.4732091,-3.6867936,"{'type': 'Point', 'coordinates': [40.4732091, -3.6867936]}",1-15€
513,Club De Golf Madrid Urban Golf,0.0,"Paseo de la Castellana, 95, 28046 Madrid, Spain",1.0,golf,plan,outdoors,28046,40.45166700000001,-3.691667,"{'type': 'Point', 'coordinates': [40.45166700000001, -3.691667]}",1-15€
514,Golf'us Megastore - Madrid,4.4,"Carr. de Fuencarral, 68, 28108 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28108,40.5281122,-3.6530958,"{'type': 'Point', 'coordinates': [40.5281122, -3.6530958]}",1-15€
515,Las Rejas Golf,3.8,"C. Isaac Albéniz, 77, 28222 Majadahonda, Madrid, Spain",1.0,golf,plan,outdoors,28222,40.4445547,-3.8677564,"{'type': 'Point', 'coordinates': [40.4445547, -3.8677564]}",1-15€
516,CityPlay,4.1,"Centro Comercial Palacio de Hielo, Calle de Silvano, 77, 28043 Madrid, Spain",1.0,golf,plan,outdoors,28043,40.463136,-3.636201,"{'type': 'Point', 'coordinates': [40.463136, -3.636201]}",1-15€
517,GOLF ESTUDIO,4.6,"Av. de Asturias, 16, 28029 Madrid, Spain",1.0,golf,plan,outdoors,28029,40.468314,-3.693331999999999,"{'type': 'Point', 'coordinates': [40.468314, -3.693331999999999]}",1-15€
518,Club de Golf Retamares,4.1,"Calle Aldebarán, 71, 28130 Alalpardo, Madrid, Spain",1.0,golf,plan,outdoors,28130,40.6099091,-3.4684792,"{'type': 'Point', 'coordinates': [40.6099091, -3.4684792]}",1-15€
519,Real Sociedad Hípica Española Club de Campo,4.8,"Carr. de Burgos, Km 26.400, 28709 San Sebastián de los Reyes, Madrid, Spain",1.0,golf,plan,outdoors,28709,40.607796,-3.5903201,"{'type': 'Point', 'coordinates': [40.607796, -3.5903201]}",1-15€
520,Real Club La Moraleja 3 y 4,4.6,"Finca soto de Mozanaque , Carretera Fuente el Saz (M 111), km 16,500, 28110 Algete, Madrid, Spain",1.0,golf,plan,outdoors,28110,40.5973129,-3.559967,"{'type': 'Point', 'coordinates': [40.5973129, -3.559967]}",1-15€
521,El Estudiante,4.2,"Calle del Alto, s/n, 28108 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28108,40.5208835,-3.5936797,"{'type': 'Point', 'coordinates': [40.5208835, -3.5936797]}",1-15€
522,Club de Golf la Dehesa,4.3,"Avenida Universidad, 10, 28691 Villanueva de la Cañada, Madrid, Spain",1.0,golf,plan,outdoors,28691,40.4501,-3.98162,"{'type': 'Point', 'coordinates': [40.4501, -3.98162]}",1-15€
523,campo de golf,4.5,"Calle de Gabriela Mistral, 16, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4833664,-3.7362481,"{'type': 'Point', 'coordinates': [40.4833664, -3.7362481]}",1-15€
524,Club de Golf de Arquitectos de Madrid,0.0,"Calle Boix y Morer, 11, 6º D, 28003 Madrid, Spain",1.0,golf,plan,outdoors,28003,40.4405522,-3.706516199999999,"{'type': 'Point', 'coordinates': [40.4405522, -3.706516199999999]}",1-15€
525,Club de Campo Villa de Madrid,2.8,"Calle Cuesta Nueva, 28040 Madrid, Spain",1.0,golf,plan,outdoors,28040,40.45327899999999,-3.7493239,"{'type': 'Point', 'coordinates': [40.45327899999999, -3.7493239]}",1-15€
526,Club Series Golf,0.0,"Calle de San Germán, 8, 1C, 28020 Madrid, Spain",1.0,golf,plan,outdoors,28020,40.4563757,-3.6920731,"{'type': 'Point', 'coordinates': [40.4563757, -3.6920731]}",1-15€
527,English & Golf Experience,0.0,"Calle del Arroyo del Monte, 5, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.486224,-3.734836,"{'type': 'Point', 'coordinates': [40.486224, -3.734836]}",1-15€
528,CamposDeGolf,0.0,"Calle Azor, 23, 28691 Madrid, Spain",1.0,golf,plan,outdoors,28691,40.3986498,-3.7693909,"{'type': 'Point', 'coordinates': [40.3986498, -3.7693909]}",1-15€
529,Portal Golf Gestión S.A.,3.8,"Calle de la Caléndula, 93, 28109 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28109,40.52774480000001,-3.645152599999999,"{'type': 'Point', 'coordinates': [40.52774480000001, -3.645152599999999]}",1-15€
530,Somontes Golf Área,4.5,"Fuencarral, 28048, Madrid, Spain",1.0,golf,plan,outdoors,28048,40.4958515,-3.757533399999999,"{'type': 'Point', 'coordinates': [40.4958515, -3.757533399999999]}",1-15€
531,Golf Getafe,4.5,"Calle Morse, 17, 28906 Getafe, Madrid, Spain",1.0,golf,plan,outdoors,28906,40.3018815,-3.70072,"{'type': 'Point', 'coordinates': [40.3018815, -3.70072]}",1-15€
532,A.t.m. Golf,3.0,"Av. de Manoteras, 22, 28050 Madrid, Spain",1.0,golf,plan,outdoors,28050,40.4869438,-3.6685211,"{'type': 'Point', 'coordinates': [40.4869438, -3.6685211]}",1-15€
533,Peron Golf,2.0,"Calle Istúriz, 10, Bajo Izda, 28020 Madrid, Spain",1.0,golf,plan,outdoors,28020,40.4478289,-3.7021028,"{'type': 'Point', 'coordinates': [40.4478289, -3.7021028]}",1-15€
534,Comunidad Twin Golf,4.0,"Calle Perú, 6, 28290 Rozas de Madrid (las), Madrid, Spain",1.0,golf,plan,outdoors,28290,40.5448583,-3.898608,"{'type': 'Point', 'coordinates': [40.5448583, -3.898608]}",1-15€
535,Golf Universal,0.0,"Carr. de Fuencarral, 0, 28108 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28108,40.5316182,-3.6464975,"{'type': 'Point', 'coordinates': [40.5316182, -3.6464975]}",1-15€
536,El Robledal Golf,4.2,"Calle Zeus, 28810 Villalbilla, Madrid, Spain",1.0,golf,plan,outdoors,28810,40.44515699999999,-3.269908,"{'type': 'Point', 'coordinates': [40.44515699999999, -3.269908]}",1-15€
537,MiniCampo Hockey Hierba - Club De Campo,0.0,"28040 Madrid, Spain",1.0,golf,plan,outdoors,28040,40.4516205,-3.7484185,"{'type': 'Point', 'coordinates': [40.4516205, -3.7484185]}",1-15€
538,Casanova Golf & Cultural experiences,0.0,"Paseo de la Castellana, 153, 28046 Madrid, Spain",1.0,golf,plan,outdoors,28046,40.4610378,-3.6904784,"{'type': 'Point', 'coordinates': [40.4610378, -3.6904784]}",1-15€
539,Greenland Golf S.l.,0.0,"Calle de Zurbano, 49, piso 7 D, 28010 Madrid, Spain",1.0,golf,plan,outdoors,28010,40.4344598,-3.6933476,"{'type': 'Point', 'coordinates': [40.4344598, -3.6933476]}",1-15€
540,Encin Golf Hotel,4.1,"A-2 Km 35 600, 28805 Alcalá de Henares, Spain",1.0,golf,plan,outdoors,28805,40.5224737,-3.3120705,"{'type': 'Point', 'coordinates': [40.5224737, -3.3120705]}",1-15€
541,Campo 2 Hockey Hierba - Club De Campo,4.4,"Cdad., Madrid, Spain",1.0,golf,plan,outdoors,,40.4518955,-3.7498714,"{'type': 'Point', 'coordinates': [40.4518955, -3.7498714]}",1-15€
542,Golfspain,4.4,"Calle de Columela, 11, 28001 Madrid, Spain",1.0,golf,plan,outdoors,28001,40.4212149,-3.6865158,"{'type': 'Point', 'coordinates': [40.4212149, -3.6865158]}",1-15€
543,Parque de Atracciones de Madrid,4.2,"Casa de Campo, s/n, 28011 Madrid, Spain",,amusement park,plan,outdoors,28011,40.4118609,-3.7500892,"{'type': 'Point', 'coordinates': [40.4118609, -3.7500892]}",More than 50€
544,Parque Warner Beach,3.9,"A-4, Salida 22, 28330 San Martín de la Vega, Spain",,amusement park,plan,outdoors,28330,40.22972619999999,-3.5903897,"{'type': 'Point', 'coordinates': [40.22972619999999, -3.5903897]}",More than 50€
545,Nickelodeon Land,3.9,"Paseo de la Venta, 3, 28011 Madrid, Spain",,amusement park,plan,outdoors,28011,40.40955599999999,-3.7518368,"{'type': 'Point', 'coordinates': [40.40955599999999, -3.7518368]}",More than 50€
549,Aquopolis Villanueva de la Cañada,,"Av. Dehesa, s/n, 28691 Villanueva de la Cañada, Madrid, Spain",,amusement park,plan,outdoors,28691,40.456663,-3.990413,"{'type': 'Point', 'coordinates': [40.456663, -3.990413]}",More than 50€
596,Zoo Aquarium de Madrid,4.3,"Casa de Campo, s/n, 28011 Madrid, Spain",,amusement park,plan,outdoors,28011,40.40912280000001,-3.760958599999999,"{'type': 'Point', 'coordinates': [40.40912280000001, -3.760958599999999]}",More than 50€
